T, Cp, H, S
46200, 39.04616823895078, 1692520.0710173121, 292.4408728418608
46300, 38.94626418308769, 1696419.6888693022, 292.5251889752938
46400, 38.84681355692582, 1700309.338968403, 292.60910814241214
46500, 38.74781854819641, 1704189.066768081, 292.6926330309841
46600, 38.64928121290937, 1708058.9179339665, 292.77576631601386
46700, 38.55120347839882, 1711918.9383308282, 292.858510659572
46800, 38.453587146320714, 1715769.1740098628, 292.9408687106337
46900, 38.356433895603374, 1719609.6711962712, 293.0228431049261
47000, 38.25974528535082, 1723440.4762771302, 293.1044364647825
47100, 38.16352275769924, 1727261.6357895548, 293.18565139900426
47200, 38.0677676406265, 1731073.196409146, 293.2664905027315
47300, 37.97248115071581, 1734875.2049387065, 293.3469563573188
47400, 37.877664395872664, 1738667.708297242, 293.42705153022035
47500, 37.783318377996316, 1742450.7535092281, 293.5067785748804
47600, 37.68944399560578, 1746224.3876941362, 293.586140030631
47700, 37.596042046420315, 1749988.6580562317, 293.6651384225962
47800, 37.50311322989552, 1753743.6118746162, 293.7437762616029
47900, 37.410658149714756, 1757489.296493526, 293.8220560440971
48000, 37.31867731623653, 1761225.7593128826, 293.89998025206734
48100, 37.22717114889819, 1764953.0477790765, 293.9775513529729
48200, 37.136139978576566, 1768671.2093759922, 294.05477179967806
48300, 37.04558404990543, 1772380.291616274, 294.13164403039224
48400, 36.95550352355089, 1776080.342032808, 294.20817046861526
48500, 36.8658984784444, 1779771.4081704472, 294.28435352308725
48600, 36.776768913974784, 1783453.5375779371, 294.36019558774507
48700, 36.68811475213856, 1787126.7778000801, 294.4356990416819
48800, 36.59993583965023, 1790791.176370092, 294.5108662491128
48900, 36.5122319500119, 1794446.7808021845, 294.5856995593445
49000, 36.42500278554369, 1798093.6385843433, 294.6602013067499
49100, 36.338247979374465, 1801731.7971713105, 294.73437381074655
49200, 36.25196709739429, 1805361.3039777635, 294.80821937577974
49300, 36.16615964016837, 1808982.2063716857, 294.8817402913094
49400, 36.08082504481337, 1812594.5516679278, 294.9549388318011
49500, 35.995962686836336, 1816198.3871219605, 295.027817256721
49600, 35.91157188193702, 1819793.7599237962, 295.10037781053427
49700, 35.827651887773904, 1823380.7171921022, 295.1726227227075
49800, 35.74420190569445, 1826959.3059684802, 295.24455420771426
49900, 35.66122108242985, 1830529.5732119265, 295.31617446504396
50000, 35.57870851175551, 1834091.5657934437, 295.3874856792144
